"date";"precipitation_mm_d";"discharge_m3_d";"temperature";"snow_depth_m";"swe_jonas"
"2002-10-01";0;2935;6.6;0;0
"2002-10-02";0;2920;7.9;0;0
"2002-10-03";0.9;2911;10.2;0;0
"2002-10-04";14;2910;11.1;0;0
"2002-10-05";2;2923;9.3;0;0
"2002-10-06";16.9;2913;8.1;0;0
"2002-10-07";0;3023;6.1;0;0
"2002-10-08";0;2982;5.2;0;0
"2002-10-09";0;2946;4.5;0;0
"2002-10-10";0.4;2932;5.7;0;0
"2002-10-11";12.5;2918;4.8;0;0
"2002-10-12";36.2;3008;2.8;0;0
"2002-10-13";2.2;3212;3.8;0;0
"2002-10-14";0.3;3101;5.9;0;0
"2002-10-15";0;3038;8.7;0;0
"2002-10-16";0;3005;10.3;0;0
"2002-10-17";19.4;2991;9.9;0;0
"2002-10-18";4.4;3088;5.7;0;0
"2002-10-19";4;3072;4;0;0
"2002-10-20";0;3031;4.7;0;0
"2002-10-21";0;3014;6.2;0;0
"2002-10-22";0;3002;8;0;0
"2002-10-23";11.4;2993;7.9;0;0
"2002-10-24";0.4;3005;6.3;0;0
"2002-10-25";3.9;2991;6.4;0;0
"2002-10-26";0;2981;10.7;0;0
"2002-10-27";3.8;3097;10.6;0;0
"2002-10-28";3.4;3168;7.7;0;0
"2002-10-29";0;2964;6.6;0;0
"2002-10-30";18;2968;5.1;0;0
"2002-10-31";14.8;3081;5.6;0;0
"2002-11-01";0;3087;7.7;0;0
"2002-11-02";28.5;3073;8.7;0;0
"2002-11-03";13.4;3269;4.2;0;0
"2002-11-04";27.1;3284;5.6;0;0
"2002-11-05";1.8;3410;0.6;0;0
"2002-11-06";2.8;3276;-1.2;0;0
"2002-11-07";2.1;3217;-2.3;0;0
"2002-11-08";13.7;3183;0.9;0;0
"2002-11-09";13.8;3220;2.4;0;0
"2002-11-10";6.8;3260;2.3;0;0
"2002-11-11";21.1;3329;4.9;0;0
"2002-11-12";0.5;3449;5.5;0;0
"2002-11-13";0;3311;2.5;0;0
"2002-11-14";0;3267;4.9;0;0
"2002-11-15";0;3241;6.9;0;0
"2002-11-16";2.5;3214;12.8;0;0
"2002-11-17";5.6;3189;7.3;0;0
"2002-11-18";0;3180;5.9;0;0
"2002-11-19";1.6;3167;6.7;0;0
"2002-11-20";0;3150;5;0;0
"2002-11-21";0;3142;2.5;0;0
"2002-11-22";21.5;3136;6.1;0;0
"2002-11-23";0.1;3192;4.1;0;0
"2002-11-24";0.5;3165;0.4;0;0
"2002-11-25";0;3146;7.8;0;0
"2002-11-26";0;3127;7.6;0;0
"2002-11-27";0;3108;6;0;0
"2002-11-28";0;3099;5.7;0;0
"2002-11-29";4.8;3093;5;0;0
"2002-11-30";2.5;3089;5.4;0;0
"2002-12-01";0;3078;3;0;0
"2002-12-02";3.8;3077;0.2;0;0
"2002-12-03";0.6;3068;2.4;0;0
"2002-12-04";1.3;3061;2.2;0;0
"2002-12-05";9.6;3062;2.4;0;0
"2002-12-06";1.2;3097;0.6;0;0
"2002-12-07";0;3078;-2.1;0;0
"2002-12-08";0;3068;-5.5;0;0
"2002-12-09";0;3053;-8.2;0;0
"2002-12-10";0;3047;-8.9;0;0
"2002-12-11";0;3036;-8.5;0;0
"2002-12-12";0;3027;-7.5;0;0
"2002-12-13";0;3023;-5.4;0;0
"2002-12-14";0;3018;-4.4;0;0
"2002-12-15";3;3015;-3.3;0;0
"2002-12-16";4.9;3012;-1.1;0;0
"2002-12-17";6;3014;-1;0;0
"2002-12-18";1.1;3016;-0.6;0;0
"2002-12-19";0;3001;-2.7;0;0
"2002-12-20";2;2997;-6.2;0;0
"2002-12-21";22.4;3033;-0.7;0;0
"2002-12-22";26;3196;1.1;0;0
"2002-12-23";4.6;3435;4;0;0
"2002-12-24";9.4;3276;-3;0;0
"2002-12-25";0;3203;-4.3;0;0
"2002-12-26";0;3158;-4.4;0;0
"2002-12-27";0;3138;-3.3;0;0
"2002-12-28";16.7;3129;-3;0;0
"2002-12-29";13.5;3208;1.3;0;0
"2002-12-30";0.6;3315;9;0;0
"2002-12-31";5.8;3254;3.5;0;0
"2003-01-01";2.1;3210;-3.5;0;0
"2003-01-02";6.4;3210;3.2;0;0
"2003-01-03";4.7;3235;6;0;0
"2003-01-04";6.7;3207;3;0;0
"2003-01-05";0.9;3189;-2.6;0;0
"2003-01-06";2.6;3170;-4.9;0;0
"2003-01-07";5.6;3157;-7.4;0;0
"2003-01-08";0;3149;-11.3;0;0
"2003-01-09";8;3131;-12.3;0;0
"2003-01-10";2.5;3144;-8.6;0;0
"2003-01-11";0;3115;-8.6;0;0
"2003-01-12";0;3101;-15.1;0;0
"2003-01-13";17.6;3096;-12;0;0
"2003-01-14";5.5;3152;0.4;0;0
"2003-01-15";0;3162;0.1;0;0
"2003-01-16";0;3133;-0.8;0;0
"2003-01-17";0;3122;-2.5;0;0
"2003-01-18";0;3113;-3.8;0;0
"2003-01-19";0;3106;-5.3;0;0
"2003-01-20";0;3099;-1.5;0;0
"2003-01-21";0;3097;-2.5;0;0
"2003-01-22";8.2;3094;-1.5;0;0
"2003-01-23";12.3;3097;0.3;0;0
"2003-01-24";17.3;3142;0.4;0;0
"2003-01-25";0;3160;-0.2;0;0
"2003-01-26";1.7;3140;-0.2;0;0
"2003-01-27";22.5;3186;1.1;0;0
"2003-01-28";5.6;3525;4.2;0;0
"2003-01-29";2.8;3388;1.2;0;0
"2003-01-30";2.4;3294;-0.5;0;0
"2003-01-31";6.1;3257;-2.3;0;0
"2003-02-01";6.2;3225;-5.5;0;0
"2003-02-02";0.8;3210;-9.8;0;0
"2003-02-03";0.4;3201;-1.6;0;0
"2003-02-04";2.9;3196;-0.7;0;0
"2003-02-05";4;3180;-1.8;0;0
"2003-02-06";0.4;3166;-2.5;0;0
"2003-02-07";2.1;3151;-2.7;0;0
"2003-02-08";7.2;3144;-2;0;0
"2003-02-09";0;3134;-7.3;0;0
"2003-02-10";0;3127;-6.8;0;0
"2003-02-11";0;3112;-4.2;0;0
"2003-02-12";0;3098;-8.9;0;0
"2003-02-13";0;3083;-9.5;0;0
"2003-02-14";0;3075;-10.1;0;0
"2003-02-15";2.1;3066;-8.4;0;0
"2003-02-16";0.8;3059;-4.7;0;0
"2003-02-17";0;3060;-7;0;0
"2003-02-18";0;3099;-10.4;0;0
"2003-02-19";0;3154;-7.8;0;0
"2003-02-20";0;3146;-6.7;0;0
"2003-02-21";0;3138;-3.6;0;0
"2003-02-22";0;3134;-5.5;0;0
"2003-02-23";0;3131;-6.2;0;0
"2003-02-24";0;3119;-6;0;0
"2003-02-25";0;3113;-4.7;0;0
"2003-02-26";0;3113;-4.5;0;0
"2003-02-27";0;3112;-5.7;0;0
"2003-02-28";0;3113;-3.8;0;0
"2003-03-01";0;3117;0;0;0
"2003-03-02";4.7;3126;1.7;0;0
"2003-03-03";5.2;3179;2;0;0
"2003-03-04";0.3;3189;2.1;0;0
"2003-03-05";0;3182;1.1;0;0
"2003-03-06";12.2;3168;0.2;0;0
"2003-03-07";4.5;3189;0;0;0
"2003-03-08";0;3188;0.6;0;0
"2003-03-09";2.9;3176;2.8;0;0
"2003-03-10";0;3191;5.8;0;0
"2003-03-11";0;3199;6.7;0;0
"2003-03-12";19.8;3227;6.6;0;0
"2003-03-13";3.3;3176;2.3;0;0
"2003-03-14";6.6;3133;-1.1;0;0
"2003-03-15";0.4;3098;-0.1;0;0
"2003-03-16";0;3083;0.3;0;0
"2003-03-17";0;3079;0.9;0;0
"2003-03-18";0;3075;1.4;0;0
"2003-03-19";0;3070;3.3;0;0
"2003-03-20";0;3066;5.4;0;0
"2003-03-21";0;3062;1.6;0;0
"2003-03-22";0;3048;-2.1;0;0
"2003-03-23";0;3043;-0.1;0;0
"2003-03-24";0;3036;3.4;0;0
"2003-03-25";0;3031;5;0;0
"2003-03-26";0;3030;6.3;0;0
"2003-03-27";0;3030;7.5;0;0
"2003-03-28";0;3027;8.4;0;0
"2003-03-29";0;3023;6.6;0;0
"2003-03-30";9.9;3016;10;0;0
"2003-03-31";3;3024;7.3;0;0
"2003-04-01";0;3014;4.5;0;0
"2003-04-02";6.1;3009;4.3;0;0
"2003-04-03";7;3007;3.9;0;0
"2003-04-04";0.2;3010;3;0;0
"2003-04-05";9.8;3005;2.8;0;0
"2003-04-06";1.1;3012;-1.1;0;0
"2003-04-07";2.5;3007;-3.3;0;0
"2003-04-08";0;2997;-0.9;0;0
"2003-04-09";0;2996;0.1;0;0
"2003-04-10";0.3;3000;2.3;0;0
"2003-04-11";0;2997;4.3;0;0
"2003-04-12";0;2992;4.8;0;0
"2003-04-13";0;2984;7.7;0;0
"2003-04-14";0;2982;7.9;0;0
"2003-04-15";0;2977;9.6;0;0
"2003-04-16";0;2969;10.1;0;0
"2003-04-17";0;2967;9.4;0;0
"2003-04-18";16;2967;6.9;0;0
"2003-04-19";0;2986;7.8;0;0
"2003-04-20";0;2971;12.1;0;0
"2003-04-21";0;2965;10.9;0;0
"2003-04-22";0;2961;9.7;0;0
"2003-04-23";0.5;2955;9.4;0;0
"2003-04-24";0;2950;10.2;0;0
"2003-04-25";0;2946;9.9;0;0
"2003-04-26";2.9;2946;13.4;0;0
"2003-04-27";3.2;2941;11.5;0;0
"2003-04-28";0;2937;12.3;0;0
"2003-04-29";0;2935;15.3;0;0
"2003-04-30";1.5;2930;18.2;0;0
"2003-05-01";0;2925;14.8;0;0
"2003-05-02";1.2;2922;14.7;0;0
"2003-05-03";4.5;2922;11.7;0;0
"2003-05-04";0;2919;12.4;0;0
"2003-05-05";0;2916;15.4;0;0
"2003-05-06";0;2912;18.3;0;0
"2003-05-07";0;2909;17.9;0;0
"2003-05-08";1;2906;18.9;0;0
"2003-05-09";1.8;2904;18.2;0;0
"2003-05-10";1.5;2901;16.3;0;0
"2003-05-11";3;2903;16.5;0;0
"2003-05-12";1.9;2902;15.9;0;0
"2003-05-13";35;2902;12.7;0;0
"2003-05-14";3.2;2936;7.2;0;0
"2003-05-15";3.2;2909;7.2;0;0
"2003-05-16";0;2899;8.6;0;0
"2003-05-17";0.1;2898;13;0;0
"2003-05-18";1.1;2892;15.3;0;0
"2003-05-19";0;2890;17.2;0;0
"2003-05-20";22.3;2907;10.8;0;0
"2003-05-21";0;2936;11;0;0
"2003-05-22";0.5;2912;11.5;0;0
"2003-05-23";0;2903;13.5;0;0
"2003-05-24";0;2897;16.7;0;0
"2003-05-25";0;2890;17.9;0;0
"2003-05-26";0;2885;18;0;0
"2003-05-27";2.8;2882;18.6;0;0
"2003-05-28";2;2886;19.1;0;0
"2003-05-29";0;2881;19.2;0;0
"2003-05-30";0;2874;18.6;0;0
"2003-05-31";5.6;2874;19.3;0;0
"2003-06-01";2.5;2871;16.9;0;0
"2003-06-02";0;2870;18.4;0;0
"2003-06-03";0;2862;19.4;0;0
"2003-06-04";0;2859;21.3;0;0
"2003-06-05";0;2855;23;0;0
"2003-06-06";0.4;2851;22.4;0;0
"2003-06-07";0.6;2850;21.5;0;0
"2003-06-08";66.5;2848;23.2;0;0
"2003-06-09";0;2977;19.6;0;0
"2003-06-10";0;2907;21.6;0;0
"2003-06-11";0;2891;23.3;0;0
"2003-06-12";0;2883;24;0;0
"2003-06-13";0;2878;24.2;0;0
"2003-06-14";6.5;2868;22.7;0;0
"2003-06-15";3.5;2875;18.5;0;0
"2003-06-16";0;2872;19.1;0;0
"2003-06-17";0;2869;19.4;0;0
"2003-06-18";15.1;2877;16.6;0;0
"2003-06-19";0.5;2877;16.8;0;0
"2003-06-20";3.7;2873;17.7;0;0
"2003-06-21";0;2871;17.3;0;0
"2003-06-22";0;2870;16.3;0;0
"2003-06-23";0;2868;20.8;0;0
"2003-06-24";0;2863;22.5;0;0
"2003-06-25";0;2860;21.7;0;0
"2003-06-26";0;2861;18.9;0;0
"2003-06-27";12;2858;19.2;0;0
"2003-06-28";0;2863;18.7;0;0
"2003-06-29";0;2858;20.1;0;0
"2003-06-30";0;2858;22.8;0;0
"2003-07-01";5.5;2855;19.4;0;0
"2003-07-02";2.2;2855;17.7;0;0
"2003-07-03";1.7;2854;15.4;0;0
"2003-07-04";0.9;2852;14.7;0;0
"2003-07-05";4.6;2852;14.3;0;0
"2003-07-06";0;2850;17.4;0;0
"2003-07-07";0;2845;17.4;0;0
"2003-07-08";0;2844;18.2;0;0
"2003-07-09";12.4;2849;16.7;0;0
"2003-07-10";0;2851;18;0;0
"2003-07-11";0;2845;18.5;0;0
"2003-07-12";2.5;2840;18.6;0;0
"2003-07-13";0;2841;18.8;0;0
"2003-07-14";0;2838;17;0;0
"2003-07-15";0;2836;18.6;0;0
"2003-07-16";0;2833;20.8;0;0
"2003-07-17";30.6;2840;21.7;0;0
"2003-07-18";0;2867;19;0;0
"2003-07-19";0;2846;19.2;0;0
"2003-07-20";0;2836;20.5;0;0
"2003-07-21";4.9;2835;21.7;0;0
"2003-07-22";0.8;2837;22.1;0;0
"2003-07-23";0;2832;20.1;0;0
"2003-07-24";9.6;2832;20.3;0;0
"2003-07-25";0;2838;18;0;0
"2003-07-26";0;2829;20.4;0;0
"2003-07-27";0;2827;23.7;0;0
"2003-07-28";32.2;2824;20.7;0;0
"2003-07-29";1.2;2863;16;0;0
"2003-07-30";0;2841;18.5;0;0
"2003-07-31";78.6;2842;15.8;0;0
"2003-08-01";0.4;3161;18.1;0;0
"2003-08-02";0;2952;20.6;0;0
"2003-08-03";0;2892;21.7;0;0
"2003-08-04";0;2869;23.2;0;0
"2003-08-05";0;2853;23.5;0;0
"2003-08-06";0;2846;22.4;0;0
"2003-08-07";0;2839;20.8;0;0
"2003-08-08";0;2833;20.5;0;0
"2003-08-09";0;2828;20.7;0;0
"2003-08-10";0;2821;20.7;0;0
"2003-08-11";0;2819;20.4;0;0
"2003-08-12";0;2814;20.2;0;0
"2003-08-13";0.4;2813;22.9;0;0
"2003-08-14";0;2811;22;0;0
"2003-08-15";9.7;2815;18.2;0;0
"2003-08-16";0;2810;19.3;0;0
"2003-08-17";0;2806;20.5;0;0
"2003-08-18";3.4;2811;20.4;0;0
"2003-08-19";0;2814;19.2;0;0
"2003-08-20";0;2804;19.3;0;0
"2003-08-21";0;2801;19.3;0;0
"2003-08-22";0;2795;20.5;0;0
"2003-08-23";0;2795;19.8;0;0
"2003-08-24";0;2792;18.6;0;0
"2003-08-25";0;2792;16.9;0;0
"2003-08-26";0;2789;16.2;0;0
"2003-08-27";0;2788;18.2;0;0
"2003-08-28";0;2787;19.2;0;0
"2003-08-29";22.5;2789;19.9;0;0
"2003-08-30";4.5;2799;16.4;0;0
"2003-08-31";13.2;2808;12.3;0;0
"2003-09-01";4;2801;11.5;0;0
"2003-09-02";8.2;2795;9.8;0;0
"2003-09-03";0;2794;9.7;0;0
"2003-09-04";0;2789;10.3;0;0
"2003-09-05";0;2787;11.3;0;0
"2003-09-06";0;2784;12.5;0;0
"2003-09-07";0;2786;14.7;0;0
"2003-09-08";1.4;2781;14.5;0;0
"2003-09-09";20.6;2779;14.2;0;0
"2003-09-10";15.1;2850;12.7;0;0
"2003-09-11";8.1;2836;10.8;0;0
"2003-09-12";10.3;2818;12.2;0;0
"2003-09-13";23.6;2904;11.3;0;0
"2003-09-14";0;2951;11.9;0;0
"2003-09-15";0;2873;11.1;0;0
"2003-09-16";0;2848;11.1;0;0
"2003-09-17";0;2834;12;0;0
"2003-09-18";0;2827;12.9;0;0
"2003-09-19";0;2818;13.9;0;0
"2003-09-20";0;2813;14.3;0;0
"2003-09-21";0;2807;15.6;0;0
"2003-09-22";0;2806;15.1;0;0
"2003-09-23";22.5;2803;14;0;0
"2003-09-24";5.8;2819;10.1;0;0
"2003-09-25";1;2805;8.5;0;0
"2003-09-26";0;2802;7.8;0;0
"2003-09-27";0;2799;10.7;0;0
"2003-09-28";0;2795;11.4;0;0
"2003-09-29";3.1;2794;10.7;0;0
"2003-09-30";0;2793;8.3;0;0
"2003-10-01";0;2790;9.8;0;0
"2003-10-02";0;2789;13.4;0;0
"2003-10-03";4.7;2787;13.8;0;0
"2003-10-04";14.2;2787;12.9;0;0
"2003-10-05";25;2857;8.5;0;0
"2003-10-06";1.6;2943;5.9;0;0
"2003-10-07";9.9;2892;5.9;0;0
"2003-10-08";5.2;2896;4.7;0;0
"2003-10-09";16.4;2911;6.3;0;0
"2003-10-10";1;3011;10.1;0;0
"2003-10-11";0.9;2939;11.1;0;0
"2003-10-12";0;2898;9;0;0
"2003-10-13";0;2873;5.4;0;0
"2003-10-14";0;2854;3;0;0
"2003-10-15";0;2842;1.5;0;0
"2003-10-16";0;2835;1.7;0;0
"2003-10-17";0;2828;1.2;0;0
"2003-10-18";0;2825;0.3;0;0
"2003-10-19";0;2820;0.6;0;0
"2003-10-20";1.4;2818;3.1;0;0
"2003-10-21";1.2;2810;4.2;0;0
"2003-10-22";0;2805;3.8;0;0
"2003-10-23";15.2;2803;0.6;0;0
"2003-10-24";0;2804;-2.2;0;0
"2003-10-25";0;2801;-3.5;0;0
"2003-10-26";0;2799;-1.1;0;0
"2003-10-27";0;2796;-1;0;0
"2003-10-28";0;2797;-1.2;0;0
"2003-10-29";0.2;2800;-0.5;0;0
"2003-10-30";0.7;2800;3;0;0
"2003-10-31";0;2803;4.5;0;0
"2003-11-01";15.8;2800;11.1;0;0
"2003-11-02";1.6;2861;5.9;0;0
"2003-11-03";0;2846;4.8;0;0
"2003-11-04";0;2823;4.9;0;0
"2003-11-05";0;2814;2.7;0;0
"2003-11-06";3;2810;1.3;0;0
"2003-11-07";0;2808;2.3;0;0
"2003-11-08";0;2805;3;0;0
"2003-11-09";0;2800;2.1;0;0
"2003-11-10";0;2795;1.5;0;0
"2003-11-11";0;2794;-0.9;0;0
"2003-11-12";0;2790;-2.4;0;0
"2003-11-13";1.5;2784;-0.1;0;0
"2003-11-14";0;2785;1.4;0;0
"2003-11-15";0;2785;2.8;0;0
"2003-11-16";1.5;2783;1.6;0;0
"2003-11-17";1.1;2781;3.1;0;0
"2003-11-18";0;2780;5.5;0;0
"2003-11-19";0;2776;7.6;0;0
"2003-11-20";0;2776;5;0;0
"2003-11-21";0;2770;3.7;0;0
"2003-11-22";0;2769;2.9;0;0
"2003-11-23";0;2769;3.1;0;0
"2003-11-24";0;2768;3.3;0;0
"2003-11-25";0;2764;3.2;0;0
"2003-11-26";0;2759;4.2;0;0
"2003-11-27";0;2762;8.2;0;0
"2003-11-28";5;2762;4.7;0;0
"2003-11-29";0;2764;2.7;0;0
"2003-11-30";0;2758;0.7;0;0
"2003-12-01";0;2757;0.2;0;0
"2003-12-02";0;2755;0.5;0;0
"2003-12-03";0;2751;2.2;0;0
"2003-12-04";0;2750;0.4;0;0
"2003-12-05";0;2750;1.7;0;0
"2003-12-06";1.2;2762;1;0;0
"2003-12-07";0;2765;-3.3;0;0
"2003-12-08";0;2755;-7.9;0;0
"2003-12-09";0;2754;-5.9;0;0
"2003-12-10";0;2749;-4.9;0;0
"2003-12-11";0;2752;-2.2;0;0
"2003-12-12";6;2756;-0.6;0;0
"2003-12-13";3;2764;0.2;0;0
"2003-12-14";13.4;2817;2.8;0;0
"2003-12-15";5.4;2846;0;0;0
"2003-12-16";3.6;2809;-1.8;0;0
"2003-12-17";0;2794;-0.8;0;0
"2003-12-18";0;2786;-2.9;0;0
"2003-12-19";0;2779;-3.3;0;0
"2003-12-20";0;2774;-1.2;0;0
"2003-12-21";2.8;2777;0.3;0;0
"2003-12-22";13.2;2784;0.7;0;0
"2003-12-23";0;2779;-6.1;0;0
"2003-12-24";0;2777;-14.6;0;0
"2003-12-25";0;2780;-14;0;0
"2003-12-26";0;2778;-9.5;0;0
"2003-12-27";0;2773;-8.6;0;0
"2003-12-28";0;2772;-5.7;0;0
"2003-12-29";0.6;2771;-1.4;0;0
"2003-12-30";0;2773;-0.8;0;0
"2003-12-31";3.6;2774;-1;0;0
"2004-01-01";0;2776;-1.8;0;0
"2004-01-02";0;2772;-4.5;0;0
"2004-01-03";0.1;2768;-5.1;0;0
"2004-01-04";7.7;2768;-6;0;0
"2004-01-05";7.2;2767;-3.1;0;0
"2004-01-06";8.7;2763;-8.5;0;0
"2004-01-07";0.8;2761;-3.8;0;0
"2004-01-08";0;2762;-2.9;0;0
"2004-01-09";14.7;2765;-3.1;0;0
"2004-01-10";14.9;2837;0;0;0
"2004-01-11";13.1;2922;0.7;0;0
"2004-01-12";4.5;3070;1.6;0;0
"2004-01-13";18;3182;3.8;0;0
"2004-01-14";2.7;3289;2.3;0;0
"2004-01-15";1.3;3109;0.6;0;0
"2004-01-16";0;3027;0.8;0;0
"2004-01-17";2;2983;-0.3;0;0
"2004-01-18";0;2945;-1.1;0;0
"2004-01-19";5.4;2923;-1.1;0;0
"2004-01-20";21.4;2950;-0.5;0;0
"2004-01-21";4.1;2941;-3.1;0;0
"2004-01-22";0.1;2924;-5.3;0;0
"2004-01-23";0;2907;-11.3;0;0
"2004-01-24";0.8;2890;-13.7;0;0
"2004-01-25";8.2;2887;-7.9;0;0
"2004-01-26";0;2878;-6.7;0;0
"2004-01-27";4.8;2869;-4.9;0;0
"2004-01-28";0.5;2863;-3.7;0;0
"2004-01-29";2.9;2854;-2.8;0;0
"2004-01-30";0;2843;-3.3;0;0
"2004-01-31";0;2838;-4.9;0;0
"2004-02-01";0;2832;-3.6;0;0
"2004-02-02";26.4;2914;0.8;0;0
"2004-02-03";0;3277;3;0;0
"2004-02-04";0;3111;7.2;0;0
"2004-02-05";0;3042;4.2;0;0
"2004-02-06";0;3027;6.3;0;0
"2004-02-07";2.6;3016;7.1;0;0
"2004-02-08";15;2999;6.9;0;0
"2004-02-09";11.5;2971;3.3;0;0
"2004-02-10";4.8;2951;-1;0;0
"2004-02-11";10.4;2944;-1.7;0;0
"2004-02-12";1.8;2936;-1;0;0
"2004-02-13";8.7;2925;-3.9;0;0
"2004-02-14";0.8;2925;-1.3;0;0
"2004-02-15";9;2959;1.9;0;0
"2004-02-16";1.2;3001;1.5;0;0
"2004-02-17";0;2991;1.1;0;0
"2004-02-18";3.1;2974;-1.5;0;0
"2004-02-19";0;2952;-0.3;0;0
"2004-02-20";0;2936;-1.3;0;0
"2004-02-21";0;2943;-2.7;0;0
"2004-02-22";0;3012;-0.3;0;0
"2004-02-23";13.8;3013;1;0;0
"2004-02-24";1;2983;-1.3;0;0
"2004-02-25";0;2965;-3.2;0;0
"2004-02-26";9.5;2954;-6.3;0;0
"2004-02-27";1.4;2946;-5.3;0;0
"2004-02-28";4.6;2932;-2.1;0;0
"2004-02-29";5.8;2925;-3.6;0;0
"2004-03-01";7.7;2913;-2.8;0;0
"2004-03-02";2;2908;-2.7;0;0
"2004-03-03";3.7;2902;-3;0;0
"2004-03-04";7.1;2899;-2.7;0;0
"2004-03-05";0;2893;-0.3;0;0
"2004-03-06";0.9;2888;-1.2;0;0
"2004-03-07";7;2885;-5.3;0;0
"2004-03-08";6.5;2885;-6.2;0;0
"2004-03-09";6.2;2880;-0.1;0;0
"2004-03-10";0;2877;-0.8;0;0
"2004-03-11";0;2876;-2;0;0
"2004-03-12";0;2882;-1.9;0;0
"2004-03-13";0;2907;-2.6;0;0
"2004-03-14";0;2933;-0.7;0;0
"2004-03-15";0;2994;0.2;0;0
"2004-03-16";0;3073;1.9;0;0
"2004-03-17";0;3130;1.8;0;0
"2004-03-18";0;3156;2.8;0;0
"2004-03-19";0;3152;3.6;0;0
"2004-03-20";1.5;3145;4.8;0;0
"2004-03-21";2.8;3139;6.6;0;0
"2004-03-22";2;3107;8.5;0;0
"2004-03-23";15.8;3069;9.8;0;0
"2004-03-24";33.5;3098;5.6;0;0
"2004-03-25";11.1;3222;2.2;0;0
"2004-03-26";3.8;3157;1.1;0;0
"2004-03-27";0;3106;0.8;0;0
"2004-03-28";0;3087;-0.8;0;0
"2004-03-29";0;3081;-0.6;0;0
"2004-03-30";0;3089;1;0;0
"2004-03-31";0;3100;1.9;0;0
"2004-04-01";0;3107;4;0;0
"2004-04-02";0;3112;4.4;0;0
"2004-04-03";0.3;3101;4.8;0;0
"2004-04-04";0.4;3080;5.6;0;0
"2004-04-05";10.3;3072;8.6;0;0
"2004-04-06";4.8;3067;9.9;0;0
"2004-04-07";4.1;3059;11.1;0;0
"2004-04-08";0.9;3044;6.8;0;0
"2004-04-09";0;3035;5.4;0;0
"2004-04-10";0;3027;3.5;0;0
"2004-04-11";5.3;3027;4.5;0;0
"2004-04-12";0;3023;4.2;0;0
"2004-04-13";0;3013;6.6;0;0
"2004-04-14";0;3005;4.2;0;0
"2004-04-15";0;2996;5.8;0;0
"2004-04-16";0;2993;6.7;0;0
"2004-04-17";0;2991;7.8;0;0
"2004-04-18";0;2985;8.7;0;0
"2004-04-19";3.9;2979;10.8;0;0
"2004-04-20";5.2;2973;10.3;0;0
"2004-04-21";0;2963;11.3;0;0
"2004-04-22";0;2955;9.1;0;0
"2004-04-23";20.8;2949;7.1;0;0
"2004-04-24";18.4;2991;10.4;0;0
"2004-04-25";2.4;3059;10.7;0;0
"2004-04-26";0;3033;13;0;0
"2004-04-27";0;3005;8.7;0;0
"2004-04-28";0;2988;7;0;0
"2004-04-29";0;2980;9.2;0;0
"2004-04-30";0;2971;9.8;0;0
"2004-05-01";5.4;2964;11.5;0;0
"2004-05-02";3.6;2956;13.6;0;0
"2004-05-03";0;2944;14.3;0;0
"2004-05-04";0;2948;14.2;0;0
"2004-05-05";0;2946;14.4;0;0
"2004-05-06";8.8;2946;13.1;0;0
"2004-05-07";0.2;2939;13.8;0;0
"2004-05-08";2.9;2932;14.7;0;0
"2004-05-09";0;2933;14.4;0;0
"2004-05-10";0.2;2921;9.4;0;0
"2004-05-11";0;2912;9.1;0;0
"2004-05-12";1.5;2911;8.7;0;0
"2004-05-13";3;2912;8.4;0;0
"2004-05-14";0;2903;9.1;0;0
"2004-05-15";25.2;2904;10.5;0;0
"2004-05-16";7.4;2979;11.2;0;0
"2004-05-17";0;2950;10.1;0;0
"2004-05-18";0;2924;10.9;0;0
"2004-05-19";0.3;2914;11.7;0;0
"2004-05-20";0;2907;9.7;0;0
"2004-05-21";30.5;2909;11.1;0;0
"2004-05-22";4.3;2949;13.7;0;0
"2004-05-23";5.3;2952;14.6;0;0
"2004-05-24";0;2943;15.4;0;0
"2004-05-25";0;2932;14.3;0;0
"2004-05-26";2.1;2925;8.6;0;0
"2004-05-27";17.5;2919;6.4;0;0
"2004-05-28";5.8;2977;8.6;0;0
"2004-05-29";0;2981;11;0;0
"2004-05-30";0;2957;12.6;0;0
"2004-05-31";3.2;2945;12.2;0;0
"2004-06-01";8;2934;9.2;0;0
"2004-06-02";0.5;2935;11.1;0;0
"2004-06-03";22.2;2931;12.6;0;0
"2004-06-04";11.3;3034;14.4;0;0
"2004-06-05";5.1;3054;14.5;0;0
"2004-06-06";0;3024;14.4;0;0
"2004-06-07";0;2991;11.5;0;0
"2004-06-08";0;2976;10.6;0;0
"2004-06-09";0;2965;11;0;0
"2004-06-10";13.2;2955;12.2;0;0
"2004-06-11";3.5;2966;12.2;0;0
"2004-06-12";0.9;2951;14.8;0;0
"2004-06-13";1.4;2936;16.8;0;0
"2004-06-14";0;2930;20.3;0;0
"2004-06-15";5.5;2924;21.5;0;0
"2004-06-16";6.3;2930;18.7;0;0
"2004-06-17";5.8;2918;17;0;0
"2004-06-18";1.3;2915;13.6;0;0
"2004-06-19";33;2936;15.1;0;0
"2004-06-20";16.1;3194;15.5;0;0
"2004-06-21";0;3148;14.3;0;0
"2004-06-22";0;3036;15.4;0;0
"2004-06-23";16.5;3004;15.5;0;0
"2004-06-24";5.4;3030;15.3;0;0
"2004-06-25";13.3;3027;10.8;0;0
"2004-06-26";0;3036;13.1;0;0
"2004-06-27";3.3;3006;15.3;0;0
